session,condition,list_length,list_index,trial,study_list,recalled_list,rel_correct,init_correct,final_correct,forget_rate
1,constant,19,1,58,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Paivio,DOI,Hermann",0,0,0,0.75
1,constant,19,1,59,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Streeter,Hermann,Joelson,Yuille,emotionality,asymptote,Lorge,bigram,Tarka,Bickley,Battig,Kucera,Landauer,al,Thorndike,Paivio,Madigan,DOI",0,0,0,1.0
1,constant,19,1,60,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Kucera,Streeter,DOI,Landauer,Lorge,Hermann,Intersample,Battig",1,0,0,1.0
1,constant,19,1,61,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,Kucera,DOI,Joelson,Battig,Intersample",0,0,0,0.8888888888888888
1,constant,19,1,62,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Paivio,Madigan,Streeter,Tarka,Lorge,Intersample,Bickley,DOI",0,0,0,1.0
1,constant,19,1,63,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Joelson,Streeter,Landauer,Battig",0,0,0,1.0
1,constant,19,1,64,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Yuille,Streeter,al,Bickley,Tarka,Paivio,Madigan,Lorge,Joelson,bigram,Hermann,Battig,Thorndike,Kucera,DOI,Landauer,Intersample",0,0,0,1.0
1,constant,19,1,65,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Paivio,Landauer,Madigan,Intersample,Joelson,Lorge,Kucera,Tarka,Bickley,Streeter,DOI,Hermann",0,0,0,1.0
1,constant,19,1,66,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Streeter,Battig,Madigan,Lorge,Tarka",0,0,0,1.0
1,constant,19,1,67,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,DOI,Intersample,Battig,Bickley,Kucera,Hermann",0,0,0,1.0
1,constant,19,1,68,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Madigan,Bickley,Tarka,DOI,Lorge,Joelson,Intersample,Paivio",0,0,0,1.0
1,constant,19,1,69,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Streeter,Paivio,Lorge,Thorndike,Bickley,Hermann,Battig,Joelson,Madigan,emotionality,DOI,Tarka,Yuille,asymptote,Intersample,bigram,al",0,0,0,1.0
1,constant,19,1,70,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Joelson,Intersample,Kucera,DOI",0,0,0,1.0
1,constant,19,1,71,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Lorge,asymptote,Thorndike,Joelson,bigram,Yuille,Intersample,Kucera,Paivio,emotionality,Tarka,al,Madigan",2,0,0,1.0
1,constant,19,1,72,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Streeter,Madigan,Hermann,Bickley,Intersample,Battig,DOI,Landauer,Paivio,Tarka,Joelson,Kucera",0,0,0,0.9230769230769231
1,constant,19,1,73,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,DOI,Paivio,Bickley,Streeter,Hermann,Kucera",0,0,0,0.9166666666666666
1,constant,19,1,74,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,DOI,Hermann,Bickley",0,0,0,0.5714285714285714
1,constant,19,1,75,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Landauer,Hermann,Streeter,DOI,Intersample,Tarka,Joelson,Lorge,Madigan,Kucera",0,0,0,1.0
1,constant,19,1,76,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Intersample,Hermann,Battig,DOI,Kucera",0,0,0,1.0
1,constant,19,1,77,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Kucera,DOI,Joelson,Intersample,Battig,Bickley",0,0,0,1.0
1,constant,19,1,78,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Landauer,DOI,Bickley,Paivio,Tarka",0,0,0,1.0
1,constant,19,1,79,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","DOI,Bickley,Joelson",1,0,0,1.0
1,constant,19,1,80,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Battig,Hermann",1,0,0,1.0
1,constant,19,1,81,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,Joelson,Intersample,DOI",1,0,0,1.0
1,constant,19,1,82,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Tarka,Lorge,Madigan,Bickley,Battig,DOI,Streeter",0,0,0,1.0
1,constant,19,1,83,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Tarka,Madigan,DOI,Intersample,Battig,Lorge,Hermann,Joelson",1,0,0,0.7142857142857143
1,constant,19,1,84,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Battig,DOI,Hermann,Bickley,Joelson",1,0,0,0.875
1,constant,19,1,85,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Yuille,Landauer,DOI,Tarka,Bickley,emotionality,al,Battig,Intersample,Hermann,asymptote,Kucera,Thorndike",0,0,0,0.6666666666666667
1,constant,19,1,86,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Joelson,Intersample,Bickley,Landauer",0,0,0,1.0
1,constant,19,1,87,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Battig,Bickley,Hermann,Kucera",0,0,0,1.0
1,constant,19,1,88,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Landauer,DOI,Yuille,Kucera",0,0,0,0.6
1,constant,19,1,89,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Kucera,Bickley,Hermann,DOI",0,0,0,0.8
1,constant,19,1,90,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Streeter,Joelson,Kucera,Intersample,Landauer,Tarka,Madigan,Paivio",1,0,0,1.0
1,constant,19,1,91,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Paivio,Madigan,DOI,Landauer,Tarka",0,0,0,1.0
1,constant,19,1,92,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Tarka,Intersample,Joelson,DOI,Lorge,Madigan,Streeter,Kucera,Bickley,Landauer,Hermann,Battig",0,0,0,1.0
1,constant,19,1,93,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,Streeter,Lorge,Paivio,Tarka,Intersample,Joelson,Landauer",1,0,0,1.0
1,constant,19,1,94,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Madigan,Bickley,Lorge,Tarka,Landauer,Paivio",0,0,0,0.875
1,constant,19,1,95,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Joelson,Bickley,Battig,Hermann",1,0,0,0.7142857142857143
1,constant,19,1,96,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Paivio,DOI,Intersample,Madigan,Thorndike,Streeter,Lorge,Battig,Landauer,emotionality,Joelson,Yuille",2,0,1,1.0
1,constant,19,1,97,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Bickley,Kucera,DOI",0,0,0,1.0
1,constant,19,1,98,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","DOI,Madigan,Kucera,Landauer,Joelson,Bickley,Paivio,Lorge,Tarka,Battig,Intersample,Hermann",0,0,0,0.75
1,constant,19,1,99,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Tarka,Madigan,Bickley,DOI,Kucera,Landauer,Joelson,Paivio,Streeter",1,0,0,0.9166666666666666
1,constant,19,1,100,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Intersample,Kucera,Hermann,Bickley",0,0,0,1.0
1,constant,19,1,101,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Bickley,Intersample,Hermann",0,0,0,0.6
1,constant,19,1,102,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Streeter,Paivio,DOI,Hermann,bigram,al,Madigan",0,0,0,0.75
1,constant,19,1,103,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Intersample,Kucera,Battig",0,0,0,1.0
1,constant,19,1,104,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Madigan,Battig,Paivio,Hermann,Landauer,Lorge,Intersample,DOI,Kucera,Streeter,Tarka,Joelson,Bickley",0,0,0,1.0
1,constant,19,1,105,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Battig,Tarka,Hermann,Paivio,Intersample,DOI,Landauer,Madigan,Bickley",0,0,0,0.8461538461538461
1,constant,19,1,106,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Paivio,Madigan,Tarka,Hermann,Joelson,Lorge,Bickley,DOI",0,0,0,0.8
1,constant,19,1,107,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Intersample,al,Joelson,asymptote",0,0,0,1.0
1,constant,19,1,108,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Intersample,Tarka,Bickley,Battig,emotionality,bigram,Paivio,DOI,Thorndike,al,Lorge,Madigan,Joelson,Streeter,Kucera",0,0,0,1.0
1,constant,19,1,109,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Intersample,DOI,Battig",0,0,0,0.9333333333333333
1,constant,19,1,110,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","DOI,Streeter,Hermann",0,0,0,1.0
1,constant,19,1,111,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,al,Battig,bigram,asymptote,Landauer,Lorge,Yuille,Madigan,DOI,Hermann,Tarka",0,0,0,1.0
1,constant,19,1,112,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,al,emotionality,Paivio,Streeter,Lorge,DOI,Tarka,Yuille,Thorndike",2,0,0,0.9166666666666666
1,constant,19,1,113,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Intersample,Joelson",1,0,0,1.0
1,constant,19,1,114,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,Intersample,Landauer,Kucera",0,0,0,0.6666666666666667
1,constant,19,1,115,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Paivio,Intersample,Hermann,Kucera,Tarka,Joelson,Bickley,Lorge,Streeter,Battig,Landauer,Madigan",0,0,0,0.5
1,constant,19,1,116,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Tarka,Paivio,Hermann,Madigan,al,Kucera,Yuille,Lorge,Thorndike,Streeter,Battig,DOI,asymptote,Landauer",0,0,0,1.0
1,constant,19,1,117,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Paivio,Lorge,Madigan,Battig,Joelson,DOI,Tarka,Kucera,Bickley",0,0,0,1.0
1,constant,19,1,118,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Joelson,Tarka,Streeter",0,0,0,1.0
1,constant,19,1,119,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","DOI,Joelson,al,Thorndike,Yuille",0,0,1,1.0
1,constant,19,1,120,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Streeter,Tarka,Kucera",0,0,0,1.0
1,constant,19,1,121,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Lorge,Streeter,Intersample,Bickley,Madigan,Tarka,DOI,Landauer,Battig,Paivio,Kucera,Hermann,Joelson",0,0,0,0.75
1,constant,19,1,122,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,Tarka,Joelson,Kucera,Landauer,Lorge,Paivio",0,0,0,1.0
1,constant,19,1,123,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Kucera,Bickley",0,0,0,1.0
1,constant,19,1,124,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Joelson,Battig,Hermann",1,0,0,1.0
1,constant,19,1,125,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Landauer,Intersample,Paivio,Hermann,Battig,Tarka",0,0,0,0.75
1,constant,19,1,126,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Streeter,asymptote,DOI,Paivio,Joelson,Kucera,Thorndike,bigram,Yuille,Landauer,Hermann,Tarka,Bickley,Battig,Intersample,emotionality",0,0,0,1.0
1,constant,19,1,127,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Bickley,asymptote,Landauer",0,0,0,1.0
1,constant,19,1,128,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Joelson,DOI,Bickley,Hermann,Intersample,Kucera",1,0,0,1.0
1,constant,19,1,129,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Paivio,Streeter,Hermann,Madigan,Bickley,Yuille,emotionality",0,0,0,1.0
1,constant,19,1,130,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Madigan,Yuille,asymptote,Battig,Lorge,Thorndike,Paivio",0,0,0,1.0
1,constant,19,1,131,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Battig,Intersample,Joelson,Bickley,DOI,Hermann",0,0,0,1.0
1,constant,19,1,132,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Hermann,Intersample,Battig,DOI,Joelson",1,0,0,0.7142857142857143
1,constant,19,1,133,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Bickley,Intersample,Battig,Joelson,Kucera,Hermann,DOI",0,0,0,1.0
1,constant,19,1,134,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Tarka,emotionality,Battig,Thorndike,Madigan",0,0,0,0.8571428571428572
1,constant,19,1,135,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","bigram,Tarka,Streeter,Thorndike,Lorge,asymptote,Paivio",0,0,0,0.8
1,constant,19,1,136,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,Bickley,Battig",0,0,0,1.0
1,constant,19,1,137,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Kucera,Joelson,Lorge,bigram,Tarka,asymptote,Streeter,Intersample,emotionality,Thorndike,Bickley,al,Paivio,Landauer",0,0,0,1.0
1,constant,19,1,138,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Lorge,DOI,Landauer,Bickley,Joelson,Hermann,Tarka,Streeter,Paivio,Kucera,Madigan",1,0,0,1.0
1,constant,19,1,139,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Hermann,DOI,Intersample,Battig",0,0,0,1.0
1,constant,19,1,140,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Lorge,Landauer,Intersample",0,0,0,0.75
1,constant,19,1,141,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Intersample,Battig,Hermann",1,0,0,1.0
1,constant,19,1,142,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,DOI,Kucera,Streeter,Tarka,Paivio,asymptote,emotionality,Madigan,Landauer,Intersample,Lorge,bigram,Joelson",0,0,0,1.0
1,constant,19,1,143,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Tarka,al,Bickley,Battig",0,0,0,1.0
1,constant,19,1,144,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Madigan,Intersample,Hermann",0,0,0,1.0
1,constant,19,1,145,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","bigram,emotionality,Joelson,Yuille",0,0,1,1.0
1,constant,19,1,146,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Battig,Paivio,emotionality",1,0,0,1.0
1,constant,19,1,147,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Paivio,Landauer,Lorge,Streeter,Hermann,DOI,Battig,Bickley,Tarka,Joelson",0,0,0,1.0
1,constant,19,1,148,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Intersample,Tarka,Bickley,Paivio,Streeter,asymptote,emotionality,Thorndike,Kucera,Hermann,Yuille,al,Lorge,Madigan,DOI,Joelson,bigram,Battig",0,0,0,1.0
1,constant,19,1,149,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","DOI,Battig,Hermann",1,0,0,1.0
1,constant,19,1,150,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","Intersample,Battig,Kucera",0,0,0,0.6666666666666667
1,constant,19,1,151,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","al,Thorndike,emotionality,asymptote,bigram,Bickley,Yuille,Paivio,Battig,DOI,Joelson,Hermann,Tarka,Madigan,Landauer,Streeter,Kucera",1,0,0,1.0
1,constant,19,1,152,"et,Paivio,emotionality,Tarka,Madigan,asymptote,pronunciability,Streeter,Lorge,Battig,Hermann,Intersample,preprint,Bickley,Joelson,etal,Kucera,al,Yuille","emotionality,Kucera,asymptote,Intersample,Battig,DOI,Paivio,bigram,Madigan,Tarka,Joelson,Landauer,Thorndike",0,0,0,0.9411764705882353
